Market Festival,市場の祝祭,エンチャント ― オーラ,"エンチャント（土地）
エンチャントされている土地がマナを引き出す目的でタップされるたび、それのコントローラーは好きな色の組み合わせのマナ２点を自分のマナ・プールに加える。（その土地が生み出すマナに追加される）"
Master of the Feast,饗宴の主,クリーチャー・エンチャント ― デーモン,"飛行
あなたのアップキープの開始時に、各対戦相手はそれぞれカードを１枚引く。"
Mogis's Warhound,モーギスの軍用犬,クリーチャー・エンチャント ― 猟犬,"授与 {2}{R} （このカードを授与コストで唱えたなら、これはエンチャント（クリーチャー）を持つオーラ呪文である。クリーチャーにつけられていないなら、これは再びクリーチャーになる。）
モーギスの軍用犬は可能なら毎ターン攻撃する。
エンチャントされているクリーチャーは＋２/＋２の修整を受けるとともに、可能なら毎ターン攻撃する。"
Mortal Obstinacy,定命の者の強情,エンチャント ― オーラ,"エンチャント（あなたがコントロールするクリーチャー）
エンチャントされているクリーチャーは＋１/＋１の修整を受ける。
エンチャントされているクリーチャーがプレイヤー１人に戦闘ダメージを与えるたび、あなたは定命の者の強情を生け贄に捧げてもよい。そうしたなら、エンチャント１つを対象とし、それを破壊する。"
Nature's Panoply,自然からの武装,インスタント,"奮励 ― 自然からの武装を唱えるためのコストは、２つ目以降の対象１つにつき{2}{G}多くなる。
望む数のクリーチャーを対象とする。それらの上に、それぞれ＋１/＋１カウンターを１個ずつ置く。"
Nessian Game Warden,ネシアンの猟区管理者,クリーチャー ― ビースト,ネシアンの猟区管理者が戦場に出たとき、あなたのライブラリーの一番上からＸ枚のカードを見る。Ｘはあなたがコントロールする森の総数に等しい。あなたはその中からクリーチャー・カードを１枚公開してあなたの手札に加えてもよい。残りをあなたのライブラリーの一番下に望む順番で置く。
Nightmarish End,悪夢のような末路,インスタント,クリーチャー１体を対象とする。それはターン終了時まで－Ｘ/－Ｘの修整を受ける。Ｘはあなたの手札にあるカードの枚数に等しい。
Nyx Infusion,ニクスの注入,エンチャント ― オーラ,"エンチャント（クリーチャー）
エンチャントされているクリーチャーは、それがエンチャントであるかぎり＋２/＋２の修整を受ける。そうでないなら、それは－２/－２の修整を受ける。"
Nyx Weaver,ニクスの織り手,クリーチャー・エンチャント ― 蜘蛛,"到達
あなたのアップキープの開始時に、あなたのライブラリーの一番上から２枚のカードをあなたの墓地に置く。
{1}{B}{G}, ニクスの織り手を追放する：あなたの墓地にあるカード１枚を対象とし、それをあなたの手札に戻す。"
Nyx-Fleece Ram,ニクス毛の雄羊,クリーチャー・エンチャント ― 羊,あなたのアップキープの開始時に、あなたは１点のライフを得る。
Oakheart Dryads,樫心のドライアド,クリーチャー・エンチャント ― ニンフ・ドライアド,星座 ― 樫心のドライアドか他のエンチャントが１つあなたのコントロール下で戦場に出るたび、クリーチャー１体を対象とする。それはターン終了時まで＋１/＋１の修整を受ける。
Oppressive Rays,抑圧的な光線,エンチャント ― オーラ,"エンチャント（クリーチャー）
エンチャントされているクリーチャーは、それのコントローラーが{3}を支払わないかぎり、攻撃したりブロックしたりできない。
エンチャントされているクリーチャーの起動型能力は、それを起動するためのコストが{3}多くなる。"
Oreskos Swiftclaw,オレスコスの速爪,クリーチャー ― 猫・戦士,
Pensive Minotaur,悲しげなミノタウルス,クリーチャー ― ミノタウルス・戦士,
Phalanx Formation,密集軍の隊形,インスタント,"奮励 ― 密集軍の隊形を唱えるためのコストは、２つ目以降の対象１つにつき{1}{W}多くなる。
望む数のクリーチャーを対象とする。それらはターン終了時まで二段攻撃を得る。（それらは先制攻撃と通常の戦闘ダメージの両方を与える。）"
"Pharika, God of Affliction",苦悶の神、ファリカ,伝説のクリーチャー・エンチャント ― 神,"破壊不能
あなたの黒と緑への信心が７未満であるかぎり、苦悶の神、ファリカはクリーチャーではない。
{B}{G}：いずれかの墓地にあるクリーチャー・カード１枚を対象とし、それを追放する。それのオーナーは、接死を持つ黒であり緑である１/１の蛇・クリーチャー・エンチャント・トークンを１体戦場に出す。"
Pharika's Chosen,ファリカに選ばれしもの,クリーチャー ― 蛇,接死（これが何らかのダメージをクリーチャーに与えたら、それだけで破壊する。）
Pheres-Band Thunderhoof,フィーリーズ団の雷鳴蹄,クリーチャー ― ケンタウルス・戦士,英雄的 ― あなたがフィーリーズ団の雷鳴蹄を対象とする呪文を１つ唱えるたび、フィーリーズ団の雷鳴蹄の上に＋１/＋１カウンターを２個置く。
Pheres-Band Warchief,フィーリーズ団の戦長,クリーチャー ― ケンタウルス・戦士,"警戒、トランプル
あなたがコントロールする他のケンタウルス・クリーチャーは＋１/＋１の修整を受けるとともに警戒とトランプルを持つ。"
Pin to the Earth,大地への縫い止め,エンチャント ― オーラ,"エンチャント（クリーチャー）
エンチャントされているクリーチャーは－６/－０の修整を受ける。"
Polymorphous Rush,変身体の殺到,インスタント,"奮励 ― 変身体の殺到を唱えるためのコストは、２つ目以降の対象１つにつき{1}{U}多くなる。
望む数のあなたがコントロールするクリーチャーを対象とする。戦場に出ているクリーチャー１体を選ぶ。それらはそれぞれターン終了時まで選ばれたクリーチャーのコピーになる。"
Prophetic Flamespeaker,予言の炎語り,クリーチャー ― 人間・シャーマン,"二段攻撃、トランプル
予言の炎語りがプレイヤー１人に戦闘ダメージを与えるたび、あなたのライブラリーの一番上のカードを追放する。このターン、あなたはそれをプレイしてもよい。"
Pull from the Deep,深海からの引き寄せ,ソーサリー,あなたの墓地にあるインスタント・カードを最大１枚までと、あなたの墓地にあるソーサリー・カードを最大１枚まで対象とし、それらをあなたの手札に戻す。深海からの引き寄せを追放する。
Quarry Colossus,採石場の巨人,クリーチャー ― 巨人,採石場の巨人が戦場に出たとき、クリーチャー１体を対象とし、それをオーナーのライブラリーの一番上からＸ枚のカードの直下に置く。Ｘはあなたがコントロールする平地の総数に等しい。
Ravenous Leucrocota,貪欲なるレウクロッタ,クリーチャー ― ビースト,"警戒
{6}{G}：怪物化３を行う。（このクリーチャーが怪物的でないなら、これの上に＋１/＋１カウンターを３個置く。これは怪物的になる。）"
Renowned Weaver,名高い織り手,クリーチャー ― 人間・シャーマン,"{1}{G}, 名高い織り手を生け贄に捧げる：到達を持つ緑の１/３の蜘蛛・クリーチャー・エンチャント・トークンを１体戦場に出す。（これは飛行を持つクリーチャーをブロックできる。）"
Returned Reveler,蘇りし歓楽者,クリーチャー ― ゾンビ・サテュロス,蘇りし歓楽者が死亡したとき、各プレイヤーはそれぞれ自分のライブラリーの一番上から３枚のカードを自分の墓地に置く。
Revel of the Fallen God,倒れし神の宴,ソーサリー,速攻を持つ赤であり緑である２/２のサテュロス・クリーチャー・トークンを４体戦場に出す。
Reviving Melody,蘇生の旋律,ソーサリー,以下の２つから１つまたは２つを選ぶ。「あなたの墓地にあるクリーチャー・カード１枚を対象とし、それをあなたの手札に戻す。」「あなたの墓地にあるエンチャント・カード１枚を対象とし、それをあなたの手札に戻す。」
Riptide Chimera,激浪のキマイラ,クリーチャー・エンチャント ― キマイラ,"飛行
あなたのアップキープの開始時に、あなたがコントロールするエンチャント１つをオーナーの手札に戻す。"
Rise of Eagles,鷲の飛翔,ソーサリー,飛行を持つ青の２/２の鳥・クリーチャー・エンチャント・トークンを２体戦場に出す。占術１を行う。（あなたのライブラリーの一番上のカードを見る。あなたはそのカードをあなたのライブラリーの一番下に置いてもよい。）
Ritual of the Returned,蘇りし者の儀式,インスタント,あなたの墓地にあるクリーチャー・カード１枚を対象とし、それを追放する。黒のゾンビ・クリーチャー・トークンを１体戦場に出す。それのパワーはそのカードのパワーに等しく、それのタフネスはそのカードのタフネスに等しい。
Rollick of Abandon,奔放なる遊戯,ソーサリー,すべてのクリーチャーは、ターン終了時まで＋２/-２の修整を受ける。
Rotted Hulk,腐敗した大男,クリーチャー ― エレメンタル,
Rouse the Mob,群衆の決起,インスタント,"奮励 ― 群衆の決起を唱えるためのコストは、２つ目以降の対象１つにつき{2}{R}多くなる。
望む数のクリーチャーを対象とする。それらはそれぞれターン終了時まで＋２/＋０の修整を受けるとともにトランプルを得る。"
Sage of Hours,時の賢者,クリーチャー ― 人間・ウィザード,"英雄的 ― あなたが時の賢者を対象とする呪文を１つ唱えるたび、時の賢者の上に＋１/＋１カウンターを１個置く。
時の賢者の上からすべての＋１/＋１カウンターを取り除く：これにより取り除かれたカウンター５個につき、このターンの直後に追加の１ターンを得る。"
Satyr Grovedancer,サテュロスの木立ち踊り,クリーチャー ― サテュロス・シャーマン,サテュロスの木立ち踊りが戦場に出たとき、クリーチャー１体を対象とし、それの上に＋１/＋１カウンターを１個置く。
Satyr Hoplite,サテュロスの重装歩兵,クリーチャー ― サテュロス・兵士,英雄的 ― あなたがサテュロスの重装歩兵を対象とする呪文を１つ唱えるたび、サテュロスの重装歩兵の上に＋１/＋１カウンターを１個置く。
Setessan Tactics,セテッサ式戦術,インスタント,"奮励 ― セテッサ式戦術を唱えるためのコストは、２つ目以降の対象１つにつき{G}多くなる。
望む数のクリーチャーを対象とする。それらはそれぞれターン終了時まで＋１/＋１の修整を受けるとともに「{T}：他のクリーチャー１体を対象とする。このクリーチャーはそれと格闘を行う。」を得る。"
Sightless Brawler,盲いた喧嘩屋,クリーチャー・エンチャント ― 人間・戦士,"授与 {4}{W} （このカードを授与コストで唱えたなら、これはエンチャント（クリーチャー）を持つオーラ呪文である。クリーチャーにつけられていないなら、これは再びクリーチャーになる。）
盲いた喧嘩屋は単独では攻撃できない。
エンチャントされているクリーチャーは＋３/＋２の修整を受けるとともに、単独では攻撃できない。"
Sigiled Skink,印章持ちのスキンク,クリーチャー ― トカゲ,印章持ちのスキンクが攻撃するたび、占術１を行う。（あなたのライブラリーの一番上のカードを見る。あなたはそのカードをあなたのライブラリーの一番下に置いてもよい。）
Sigiled Starfish,印章持ちのヒトデ,クリーチャー ― ヒトデ,{T}：占術１を行う。（あなたのライブラリーの一番上のカードを見る。あなたはそのカードをあなたのライブラリーの一番下に置いてもよい。）
Silence the Believers,信者の沈黙,インスタント,"奮励 ― 信者の沈黙を唱えるためのコストは、２つ目以降の対象１つにつき{2}{B}多くなる。
望む数のクリーチャーを対象とし、それらとそれらにつけられているすべてのオーラを追放する。"
Skybind,空封じ,エンチャント,星座 ― 空封じか他のエンチャントが１つあなたのコントロール下で戦場に出るたび、エンチャントでないパーマネント１つを対象とし、それを追放する。次の終了ステップの開始時に、そのカードをオーナーのコントロール下で戦場に戻す。
Skyspear Cavalry,空槍の騎兵,クリーチャー ― 人間・兵士,"飛行
二段攻撃（このクリーチャーは先制攻撃と通常の戦闘ダメージの両方を与える。）"
Solidarity of Heroes,英雄たちの結束,インスタント,"奮励 ― 英雄たちの結束を唱えるためのコストは、２つ目以降の対象１つにつき{1}{G}多くなる。
望む数のクリーチャーを対象とする。それらの上に置かれている＋１/＋１カウンターの数を２倍にする。"
Spawn of Thraxes,トラクシーズの落とし子,クリーチャー ― ドラゴン,"飛行
トラクシーズの落とし子が戦場に出たとき、クリーチャー１体かプレイヤー１人を対象とする。トラクシーズの落とし子はそれに、あなたがコントロールする山の総数に等しい点数のダメージを与える。"
Spirespine,トガリトゲ,クリーチャー・エンチャント ― ビースト,"授与 {4}{G} （このカードを授与コストで唱えたなら、これはエンチャント（クリーチャー）を持つオーラ呪文である。クリーチャーにつけられていないなら、これは再びクリーチャーになる。）
トガリトゲは可能なら毎ターンブロックする。
エンチャントされているクリーチャーは＋４/＋１の修整を受けるとともに、可能なら毎ターンブロックする。"
Spite of Mogis,モーギスの悪意,ソーサリー,クリーチャー１体を対象とする。モーギスの悪意はそれに、あなたの墓地にあるインスタント・カードとソーサリー・カードの総数に等しい点数のダメージを与える。占術１を行う。（あなたのライブラリーの一番上のカードを見る。あなたはそのカードをあなたのライブラリーの一番下に置いてもよい。）
Spiteful Blow,悪意ある一撃,ソーサリー,クリーチャー１体と土地１つを対象とし、それらを破壊する。
Squelching Leeches,押し潰すヒル,クリーチャー ― ヒル,押し潰すヒルのパワーとタフネスは、それぞれあなたがコントロールする沼の総数に等しい。
Starfall,落星,インスタント,クリーチャー１体を対象とする。落星はそれに３点のダメージを与える。そのクリーチャーがエンチャントであるなら、落星はそのクリーチャーのコントローラーに３点のダメージを与える。
Stonewise Fortifier,石識の防衛者,クリーチャー ― 人間・ウィザード,{4}{W}：クリーチャー１体を対象とする。このターン、それが石識の防衛者に与えるすべてのダメージを軽減する。
Stormchaser Chimera,嵐追いのキマイラ,クリーチャー ― キマイラ,"飛行
{2}{U}{R}：占術１を行い、その後あなたのライブラリーの一番上のカードを公開する。ターン終了時まで、嵐追いのキマイラは＋Ｘ/＋０の修整を受ける。Ｘはそのカードの点数で見たマナ・コストに等しい。（占術１を行うとは、「あなたのライブラリーの一番上のカードを見る。その後あなたはそのカードをあなたのライブラリーの一番下に置いてもよい。」ということである。）"
Strength from the Fallen,倒れた者からの力,エンチャント,星座 ― 倒れた者からの力か他のエンチャントが１つあなたのコントロール下で戦場に出るたび、クリーチャー１体を対象とする。それはターン終了時まで＋Ｘ/＋Ｘの修整を受ける。Ｘはあなたの墓地にあるクリーチャー・カードの総数に等しい。
Supply-Line Cranes,補給線の鶴,クリーチャー ― 鳥,"飛行
補給線の鶴が戦場に出たとき、クリーチャー１体を対象とし、それの上に＋１/＋１カウンターを１個置く。"
Swarmborn Giant,群れ生まれの巨人,クリーチャー ― 巨人,"あなたに戦闘ダメージが与えられたとき、群れ生まれの巨人を生け贄に捧げる。
{4}{G}{G}：怪物化２を行う。（このクリーチャーが怪物的でないなら、これの上に＋１/＋１カウンターを２個置く。これは怪物的になる。）
群れ生まれの巨人が怪物的であるかぎり、これは到達を持つ。"
Temple of Epiphany,天啓の神殿,土地,"天啓の神殿はタップ状態で戦場に出る。
天啓の神殿が戦場に出たとき、占術１を行う。（あなたのライブラリーの一番上のカードを見る。あなたはそのカードをあなたのライブラリーの一番下に置いてもよい。）
{T}：あなたのマナ・プールに{U}か{R}を加える。"
Temple of Malady,疾病の神殿,土地,"疾病の神殿はタップ状態で戦場に出る。
疾病の神殿が戦場に出たとき、占術１を行う。（あなたのライブラリーの一番上のカードを見る。あなたはそのカードをあなたのライブラリーの一番下に置いてもよい。）
{T}：あなたのマナ・プールに{B}か{G}を加える。"
Tethmos High Priest,テツモスの大神官,クリーチャー ― 猫・クレリック,英雄的 ― あなたがテツモスの大神官を対象とする呪文を１つ唱えるたび、あなたの墓地にある点数で見たマナ・コストが２以下のクリーチャー・カード１枚を対象とし、それを戦場に戻す。
Thassa's Devourer,タッサの貪り食い,クリーチャー・エンチャント ― エレメンタル,星座 ― タッサの貪り食いか他のエンチャントが１つあなたのコントロール下で戦場に出るたび、プレイヤー１人を対象とする。そのプレイヤーは自分のライブラリーの一番上から２枚のカードを自分の墓地に置く。
Thassa's Ire,タッサの激憤,エンチャント,{3}{U}：クリーチャー１体を対象とする。あなたはそれをタップまたはアンタップしてもよい。
Thoughtrender Lamia,精神感化のラミア,クリーチャー・エンチャント ― ラミア,星座 ― 精神感化のラミアか他のエンチャントが１つあなたのコントロール下で戦場に出るたび、各対戦相手はそれぞれカードを１枚捨てる。
Tormented Thoughts,苛まれし思考,ソーサリー,苛まれし思考を唱えるための追加コストとして、クリーチャーを１体生け贄に捧げる。プレイヤー１人を対象とする。そのプレイヤーは生け贄に捧げたクリーチャーのパワーに等しい枚数のカードを捨てる。
Triton Cavalry,トリトンの騎兵部隊,クリーチャー ― マーフォーク・兵士,英雄的 ― あなたがトリトンの騎兵部隊を対象とする呪文を１つ唱えるたび、エンチャント１つを対象とする。あなたはそれをオーナーの手札に戻してもよい。
Triton Shorestalker,トリトンの岸忍び,クリーチャー ― マーフォーク・ならず者,トリトンの岸忍びはブロックされない。
Twinflame,双つ身の炎,ソーサリー,"奮励 ― 双つ身の炎を唱えるためのコストは、２つ目以降の対象１つにつき{2}{R}多くなる。
あなたがコントロールする望む数のクリーチャーを対象とする。それら１体につき、それのコピーであるトークンを１体戦場に出す。それらのトークンは速攻を持つ。次の終了ステップの開始時に、それらをすべて追放する。"
War-Wing Siren,戦争翼のセイレーン,クリーチャー ― セイレーン・兵士,"飛行
英雄的 ― あなたが戦争翼のセイレーンを対象とする呪文を１つ唱えるたび、戦争翼のセイレーンの上に＋１/＋１カウンターを１個置く。"
Whitewater Naiads,急流のナイアード,クリーチャー・エンチャント ― ニンフ,星座 ― 急流のナイアードか他のエンチャントが１つあなたのコントロール下で戦場に出るたび、クリーチャー１体を対象とする。このターン、それはブロックされない。
Wildfire Cerberus,燎原の火のケルベロス,クリーチャー ― 猟犬,"{5}{R}{R}：怪物化１を行う。（このクリーチャーが怪物的でないなら、これの上に＋１/＋１カウンターを１個置く。これは怪物的になる。）
燎原の火のケルベロスが怪物的になったとき、燎原の火のケルベロスは各対戦相手とあなたの対戦相手がコントロールする各クリーチャーに、それぞれ２点のダメージを与える。"
Worst Fears,最悪の恐怖,ソーサリー,プレイヤー１人を対象とする。そのプレイヤーの次のターンの間、あなたはそのプレイヤーをコントロールする。最悪の恐怖を追放する。（あなたはそのプレイヤーが見ることのできるカードをすべて見て、そのプレイヤーが行うすべての決定を行う。）
Abomination of Gudul,グドゥルの嫌悪者,クリーチャー ― ホラー,"飛行
グドゥルの嫌悪者がプレイヤー１人に戦闘ダメージを与えるたび、あなたはカードを１枚引いてもよい。そうしたなら、カードを１枚捨てる。
変異{2}{B}{G}{U}（あなたはこのカードを、{3}で２/２クリーチャーとして裏向きに唱えてもよい。これの変異コストで、これをいつでも表向きにしてよい。）"
Abzan Ascendancy,アブザンの隆盛,エンチャント,"アブザンの隆盛が戦場に出たとき、あなたがコントロールする各クリーチャーの上に、＋１/＋１カウンターをそれぞれ１個置く。
あなたがコントロールするトークンでないクリーチャーが１体死亡するたび、飛行を持つ白の１/１のスピリット・クリーチャー・トークンを１体戦場に出す。"
Abzan Banner,アブザンの戦旗,アーティファクト,"{T}：あなたのマナ・プールに{W}か{B}か{G}を加える。
{W}{B}{G}, {T}, アブザンの戦旗を生け贄に捧げる：カードを１枚引く。"
Abzan Battle Priest,アブザンの戦僧侶,クリーチャー ― 人間・クレリック,"長久{W}（{W}, {T}：このクリーチャーの上に＋１/＋１カウンターを１個置く。長久はソーサリーとしてのみ行う。）
あなたがコントロールする＋１/＋１カウンターが置かれている各クリーチャーは絆魂を持つ。"
Abzan Charm,アブザンの魔除け,インスタント,"以下から１つを選ぶ。
・パワーが３以上のクリーチャー１体を対象とし、それを追放する。
・あなたはカードを２枚引き、あなたは２点のライフを失う。
・クリーチャーを１体か２体対象とする。それらに２個の＋１/＋１カウンターを好きなように割り振って置く。"
Abzan Falconer,アブザンの鷹匠,クリーチャー ― 人間・兵士,"長久{W}（{W}, {T}：このクリーチャーの上に＋１/＋１カウンターを１個置く。長久はソーサリーとしてのみ行う。）
あなたがコントロールする＋１/＋１カウンターが置かれている各クリーチャーは飛行を持つ。"
Abzan Guide,アブザンの先達,クリーチャー ― 人間・戦士,"絆魂（このクリーチャーがダメージを与えると、さらにあなたはその点数分のライフを得る。）
変異{2}{W}{B}{G}（あなたはこのカードを、{3}で２/２クリーチャーとして裏向きに唱えてもよい。これの変異コストで、これをいつでも表向きにしてよい。）"
Ainok Bond-Kin,アイノクの盟族,クリーチャー ― 猟犬・兵士,"長久{1}{W}（{1}{W}, {T}：このクリーチャーの上に＋１/＋１カウンターを１個置く。長久はソーサリーとしてのみ行う。）
あなたがコントロールする＋１/＋１カウンターが置かれている各クリーチャーは先制攻撃を持つ。"
Ainok Tracker,アイノクの足跡追い,クリーチャー ― 猟犬・スカウト,"先制攻撃
変異{4}{R}（あなたはこのカードを、{3}で２/２クリーチャーとして裏向きに唱えてもよい。これの変異コストで、これをいつでも表向きにしてよい。）"
Alabaster Kirin,雪花石の麒麟,クリーチャー ― 麒麟,飛行、警戒
Alpine Grizzly,高山の灰色熊,クリーチャー ― 熊,
Altar of the Brood,群の祭壇,アーティファクト,他のパーマネントが１つあなたのコントロール下で戦場に出るたび、各対戦相手はそれぞれ自分のライブラリーの一番上のカードを自分の墓地に置く。
"Anafenza, the Foremost",先頭に立つもの、アナフェンザ,伝説のクリーチャー ― 人間・兵士,"先頭に立つもの、アナフェンザが攻撃するたび、あなたがコントロールする他のタップ状態のクリーチャー１体を対象とする。それの上に＋１/＋１カウンターを１個置く。
クリーチャー・カードがいずれかの領域から対戦相手の墓地に置かれるなら、代わりにそれを追放する。"
Ankle Shanker,足首裂き,クリーチャー ― ゴブリン・狂戦士,"速攻
足首裂きが攻撃するたび、ターン終了時まで、あなたがコントロールするクリーチャーは先制攻撃と接死を得る。"
Arc Lightning,弧状の稲妻,ソーサリー,クリーチャーやプレイヤーを、１つか２つか３つ対象とする。弧状の稲妻は、それらに３点のダメージをあなたの好きなように分割して与える。
Archers' Parapet,射手の胸壁,クリーチャー ― 壁,"防衛
{1}{B}, {T}：各対戦相手はそれぞれ１点のライフを失う。"
Armament Corps,軍備部隊,クリーチャー ― 人間・兵士,軍備部隊が戦場に出たとき、あなたがコントロールするクリーチャーを１体か２体対象とする。それらに２個の＋１/＋１カウンターを好きなように割り振って置く。
Arrow Storm,矢の嵐,ソーサリー,"クリーチャー１体かプレイヤー１人を対象とする。矢の嵐はそれに４点のダメージを与える。
強襲 ― このターンにあなたがクリーチャーで攻撃していたなら、代わりに矢の嵐はそのクリーチャーやプレイヤーに５点のダメージを与え、そのダメージは軽減されない。"
Ashcloud Phoenix,灰雲のフェニックス,クリーチャー ― フェニックス,"飛行
灰雲のフェニックスが死亡したとき、これを裏向きで戦場に戻す。
変異{4}{R}{R}（あなたはこのカードを、{3}で２/２クリーチャーとして裏向きに唱えてもよい。これの変異コストで、これをいつでも表向きにしてよい。）
灰雲のフェニックスが表向きになったとき、これは各プレイヤーにそれぞれ２点のダメージを与える。"
Avalanche Tusker,なだれの大牙獣,クリーチャー ― 象・戦士,なだれの大牙獣が攻撃するたび、防御プレイヤーのコントロールするクリーチャー１体を対象とする。この戦闘で、それは可能ならこれをブロックする。
Awaken the Bear,熊の覚醒,インスタント,クリーチャー１体を対象とする。ターン終了時まで、それは＋３/＋３の修整を受けるとともにトランプルを得る。
Barrage of Boulders,石弾の弾幕,ソーサリー,"石弾の弾幕は、あなたがコントロールしていない各クリーチャーにそれぞれ１点のダメージを与える。
獰猛 ― あなたがパワーが４以上のクリーチャーをコントロールしているなら、このターン、クリーチャーではブロックできない。"
Bear's Companion,熊の仲間,クリーチャー ― 人間・戦士,熊の仲間が戦場に出たとき、緑の４/４の熊・クリーチャー・トークンを１体戦場に出す。
Become Immense,強大化,インスタント,"探査（この呪文を唱える段階であなたがあなたの墓地から追放した各カードは、{1}を支払う。）ｆ
クリーチャー１体を対象とする。ターン終了時まで、それは＋６/＋６の修整を受ける。"
Bellowing Saddlebrute,吠える鞍暴れ,クリーチャー ― オーク・戦士,強襲 ― 吠える鞍暴れが戦場に出たとき、このターンにあなたがクリーチャーで攻撃していないかぎり、あなたは４点のライフを失う。
Bitter Revelation,苦々しい天啓,ソーサリー,あなたのライブラリーの一番上から４枚のカードを見る。そのうち２枚をあなたの手札に加え、残りをあなたの墓地に置く。あなたは２点のライフを失う。
Blinding Spray,目潰しのしぶき,インスタント,"ターン終了時まで、対戦相手がコントロールするクリーチャーは－４/－０の修整を受ける。
カードを１枚引く。"
Bloodfire Expert,沸血の熟練者,クリーチャー ― イフリート・モンク,果敢（あなたがクリーチャーでない呪文を１つ唱えるたび、ターン終了時まで、このクリーチャーは＋１/＋１の修整を受ける。）
Bloodfire Mentor,沸血の導師,クリーチャー ― イフリート・シャーマン,"{2}{U}, {T}：カードを１枚引き、その後カードを１枚捨てる。"
Bloodsoaked Champion,血に染まりし勇者,クリーチャー ― 人間・戦士,"血に染まりし勇者ではブロックできない。
強襲 ― {1}{B}：あなたの墓地にある血に染まりし勇者を戦場に戻す。この能力は、このターンにあなたがクリーチャーで攻撃していた場合にのみ起動できる。"
Bloodstained Mire,血染めのぬかるみ,土地,"{T}, ライフを１点支払う, 血染めのぬかるみを生け贄に捧げる：あなたのライブラリーから沼・カードか山・カードを１枚探し、それを戦場に出す。その後あなたのライブラリーを切り直す。"
Brave the Sands,砂への挑戦,エンチャント,"あなたがコントロールするクリーチャーは警戒を持つ。
あなたがコントロールする各クリーチャーは、さらに１体のクリーチャーをブロックできる。"
Briber's Purse,贈賄者の財布,アーティファクト,"贈賄者の財布は、宝石カウンターがＸ個置かれた状態で戦場に出る。
{1}, {T}, 贈賄者の財布の上から宝石カウンターを１個取り除く：クリーチャー１体を対象とする。それはこのターン、攻撃したりブロックしたりできない。"
Bring Low,打ち倒し,インスタント,クリーチャー１体を対象とする。打ち倒しはそれに３点のダメージを与える。そのクリーチャーの上に＋１/＋１カウンターが置かれているなら、代わりに打ち倒しはそれに５点のダメージを与える。
Burn Away,焼き払い,インスタント,クリーチャー１体を対象とする。焼き払いはそれに６点のダメージを与える。このターン、そのクリーチャーが死亡したとき、それのコントローラーの墓地にあるすべてのカードを追放する。
Butcher of the Horde,軍族の解体者,クリーチャー ― デーモン,"飛行
他のクリーチャーを１体生け贄に捧げる：ターン終了時まで、軍族の解体者は警戒か絆魂か速攻のうち、あなたが選んだ１つを得る。"
Cancel,取り消し,インスタント,呪文１つを対象とし、それを打ち消す。
Canyon Lurkers,峡谷に潜むもの,クリーチャー ― 人間・ならず者,変異{3}{R}（あなたはこのカードを、{3}で２/２クリーチャーとして裏向きに唱えてもよい。これの変異コストで、これをいつでも表向きにしてよい。）
Chief of the Edge,刃の隊長,クリーチャー ― 人間・戦士,あなたがコントロールする他の戦士・クリーチャーは＋１/＋０の修整を受ける。
Chief of the Scale,鱗の隊長,クリーチャー ― 人間・戦士,あなたがコントロールする他の戦士・クリーチャーは＋０/＋１の修整を受ける。
Clever Impersonator,賢いなりすまし,クリーチャー ― 多相の戦士,あなたは賢いなりすましを、戦場に出ているいずれかの土地でないパーマネントのコピーとして戦場に出してもよい。
Crackling Doom,はじける破滅,インスタント,はじける破滅は各対戦相手にそれぞれ２点のダメージを与える。各対戦相手はそれぞれ、自分がコントロールするクリーチャーの中で最も高いパワーを持つクリーチャーを１体生け贄に捧げる。
Cranial Archive,頭蓋書庫,アーティファクト,"{2}, 頭蓋書庫を追放する：プレイヤー１人を対象とする。そのプレイヤーは自分のライブラリーに自分の墓地を加えて切り直す。カードを１枚引く。"
Crater's Claws,火口の爪,ソーサリー,"クリーチャー１体かプレイヤー１人を対象とする。火口の爪はそれにＸ点のダメージを与える。
獰猛 ― あなたがパワーが４以上のクリーチャーをコントロールしているなら、代わりに火口の爪はそのクリーチャーやプレイヤーに、Ｘに２を足した点数のダメージを与える。"
Dazzling Ramparts,まばゆい塁壁,クリーチャー ― 壁,"防衛
{1}{W}, {T}：クリーチャー１体を対象とし、それをタップする。"
Dead Drop,死の投下,ソーサリー,"探査（この呪文を唱える段階であなたがあなたの墓地から追放した各カードは、{1}を支払う。）ｆ
プレイヤー１人を対象とする。そのプレイヤーはクリーチャーを２体生け贄に捧げる。"
Death Frenzy,死の激情,ソーサリー,ターン終了時まで、すべてのクリーチャーは－２/－２の修整を受ける。このターン、クリーチャーが１体死亡するたび、あなたは１点のライフを得る。
Debilitating Injury,消耗する負傷,エンチャント ― オーラ,"エンチャント（クリーチャー）
エンチャントされているクリーチャーは－２/－２の修整を受ける。"
Defiant Strike,果敢な一撃,インスタント,"クリーチャー１体を対象とする。ターン終了時まで、それは＋１/＋０の修整を受ける。
カードを１枚引く。"
Deflecting Palm,跳ね返す掌,インスタント,このターン、あなたが選んだ発生源１つが次にあなたに与えるダメージを軽減する。これによりダメージが軽減されたなら、跳ね返す掌はその発生源のコントローラーに同じ点数のダメージを与える。
